day_type,bigger_id,c_users,geo
dzien_roboczy,X389Y549,157,"POLYGON((16.9585778852601 52.3977822229313, 16.958785312549 52.3932885534271, 16.9661307069331 52.3934152063034, 16.9659240248228 52.3979088962276, 16.9585778852601 52.3977822229313))"
sobota,X401Y545,2,"POLYGON((17.0459406536136 52.4172477867905, 17.0461393469197 52.4127538929609, 17.0505487513167 52.4128267015393, 17.053488364703 52.412875149278, 17.0532904175853 52.4173690626621, 17.0459406536136 52.4172477867905))"
niedziela,X401Y545,1,"POLYGON((17.0459406536136 52.4172477867905, 17.0461393469197 52.4127538929609, 17.0505487513167 52.4128267015393, 17.053488364703 52.412875149278, 17.0532904175853 52.4173690626621, 17.0459406536136 52.4172477867905))"
dzien_roboczy,X401Y545,4,"POLYGON((17.0459406536136 52.4172477867905, 17.0461393469197 52.4127538929609, 17.0505487513167 52.4128267015393, 17.053488364703 52.412875149278, 17.0532904175853 52.4173690626621, 17.0459406536136 52.4172477867905))"
sobota,X376Y546,35,"POLYGON((16.8624314359723 52.4095741217001, 16.8626052682142 52.4059794139056, 16.8626487205474 52.4050807365499, 16.8699956244533 52.4052133832645, 16.8697790853901 52.4097067898021, 16.8624314359723 52.4095741217001))"
niedziela,X376Y546,30,"POLYGON((16.8624314359723 52.4095741217001, 16.8626052682142 52.4059794139056, 16.8626487205474 52.4050807365499, 16.8699956244533 52.4052133832645, 16.8697790853901 52.4097067898021, 16.8624314359723 52.4095741217001))"
dzien_roboczy,X376Y546,31,"POLYGON((16.8624314359723 52.4095741217001, 16.8626052682142 52.4059794139056, 16.8626487205474 52.4050807365499, 16.8699956244533 52.4052133832645, 16.8697790853901 52.4097067898021, 16.8624314359723 52.4095741217001))"
sobota,X376Y557,9,"POLYGON((16.8648617557441 52.3592479755129, 16.8650350757891 52.3556532312485, 16.8723737919898 52.3557856429865, 16.8721578795868 52.36027909425, 16.8648184200271 52.3601466611721, 16.8648617557441 52.3592479755129))"
niedziela,X376Y557,9,"POLYGON((16.8648617557441 52.3592479755129, 16.8650350757891 52.3556532312485, 16.8723737919898 52.3557856429865, 16.8721578795868 52.36027909425, 16.8648184200271 52.3601466611721, 16.8648617557441 52.3592479755129))"
dzien_roboczy,X376Y557,6,"POLYGON((16.8648617557441 52.3592479755129, 16.8650350757891 52.3556532312485, 16.8723737919898 52.3557856429865, 16.8721578795868 52.36027909425, 16.8648184200271 52.3601466611721, 16.8648617557441 52.3592479755129))"
niedziela,X383Y557,1,"POLYGON((16.9161958243603 52.3610641254753, 16.9164072761936 52.3565705477113, 16.9230124727333 52.356686868997, 16.9237463862377 52.3566997708068, 16.9235356779014 52.3611933693977, 16.9161958243603 52.3610641254753))"
dzien_roboczy,X383Y557,1,"POLYGON((16.9161958243603 52.3610641254753, 16.9164072761936 52.3565705477113, 16.9230124727333 52.356686868997, 16.9237463862377 52.3566997708068, 16.9235356779014 52.3611933693977, 16.9161958243603 52.3610641254753))"
sobota,X390Y559,1,"POLYGON((16.9681945357707 52.3484780864497, 16.9755325434077 52.3486040798997, 16.9755120063307 52.3490534551141, 16.9753271483006 52.3530978302398, 16.9679883974226 52.3529718164842, 16.9681945357707 52.3484780864497))"
sobota,X384Y541,91,"POLYGON((16.9275086150115 52.4332195188592, 16.924567875553 52.4331679253054, 16.9201567830778 52.4330903979334, 16.9203683817768 52.4285968639241, 16.9277194670586 52.428725964029, 16.9275086150115 52.4332195188592))"
niedziela,X384Y541,92,"POLYGON((16.9275086150115 52.4332195188592, 16.924567875553 52.4331679253054, 16.9201567830778 52.4330903979334, 16.9203683817768 52.4285968639241, 16.9277194670586 52.428725964029, 16.9275086150115 52.4332195188592))"
dzien_roboczy,X384Y541,69,"POLYGON((16.9275086150115 52.4332195188592, 16.924567875553 52.4331679253054, 16.9201567830778 52.4330903979334, 16.9203683817768 52.4285968639241, 16.9277194670586 52.428725964029, 16.9275086150115 52.4332195188592))"
sobota,X397Y545,4,"POLYGON((17.0167438015429 52.4122643021311, 17.024092608631 52.4123873846578, 17.0238916768702 52.4168812193828, 17.0165421236676 52.4167581170076, 17.0167438015429 52.4122643021311))"
niedziela,X397Y545,3,"POLYGON((17.0167438015429 52.4122643021311, 17.024092608631 52.4123873846578, 17.0238916768702 52.4168812193828, 17.0165421236676 52.4167581170076, 17.0167438015429 52.4122643021311))"
dzien_roboczy,X397Y545,3,"POLYGON((17.0167438015429 52.4122643021311, 17.024092608631 52.4123873846578, 17.0238916768702 52.4168812193828, 17.0165421236676 52.4167581170076, 17.0167438015429 52.4122643021311))"
sobota,X390Y543,141,"POLYGON((16.9646827873857 52.4248709515314, 16.9648897966703 52.4203772856764, 16.9722397196449 52.4205036045081, 16.9720334567353 52.4249972907344, 16.9646827873857 52.4248709515314))"
niedziela,X390Y543,138,"POLYGON((16.9646827873857 52.4248709515314, 16.9648897966703 52.4203772856764, 16.9722397196449 52.4205036045081, 16.9720334567353 52.4249972907344, 16.9646827873857 52.4248709515314))"
dzien_roboczy,X390Y543,113,"POLYGON((16.9646827873857 52.4248709515314, 16.9648897966703 52.4203772856764, 16.9722397196449 52.4205036045081, 16.9720334567353 52.4249972907344, 16.9646827873857 52.4248709515314))"
sobota,X388Y549,106,"POLYGON((16.9512318003746 52.3976550933832, 16.9514399728229 52.3931614443726, 16.958785312549 52.3932885534271, 16.9585778852601 52.3977822229313, 16.9512318003746 52.3976550933832))"
niedziela,X388Y549,90,"POLYGON((16.9512318003746 52.3976550933832, 16.9514399728229 52.3931614443726, 16.958785312549 52.3932885534271, 16.9585778852601 52.3977822229313, 16.9512318003746 52.3976550933832))"
dzien_roboczy,X388Y549,90,"POLYGON((16.9512318003746 52.3976550933832, 16.9514399728229 52.3931614443726, 16.958785312549 52.3932885534271, 16.9585778852601 52.3977822229313, 16.9512318003746 52.3976550933832))"
sobota,X367Y543,3,"POLYGON((16.8029822223454 52.4219759578937, 16.7956328583925 52.4218391166002, 16.7958570288732 52.4173459395731, 16.8032056469093 52.4174827588049, 16.8029822223454 52.4219759578937))"
niedziela,X367Y543,5,"POLYGON((16.8029822223454 52.4219759578937, 16.7956328583925 52.4218391166002, 16.7958570288732 52.4173459395731, 16.8032056469093 52.4174827588049, 16.8029822223454 52.4219759578937))"
dzien_roboczy,X367Y543,4,"POLYGON((16.8029822223454 52.4219759578937, 16.7956328583925 52.4218391166002, 16.7958570288732 52.4173459395731, 16.8032056469093 52.4174827588049, 16.8029822223454 52.4219759578937))"
niedziela,X368Y533,1,"POLYGON((16.8083248927129 52.4625511477648, 16.8081016259603 52.4670443278194, 16.8007447329119 52.466907722921, 16.8009687475675 52.4624145648993, 16.8083248927129 52.4625511477648))"
sobota,X368Y537,2,"POLYGON((16.8016404370024 52.4489350661915, 16.8018642153726 52.4444418917418, 16.8092173708737 52.4445783865206, 16.8090166453926 52.4486222635235, 16.8089943396195 52.4490715829854, 16.8016404370024 52.4489350661915))"
niedziela,X368Y537,2,"POLYGON((16.8016404370024 52.4489350661915, 16.8018642153726 52.4444418917418, 16.8092173708737 52.4445783865206, 16.8090166453926 52.4486222635235, 16.8089943396195 52.4490715829854, 16.8016404370024 52.4489350661915))"
dzien_roboczy,X368Y537,2,"POLYGON((16.8016404370024 52.4489350661915, 16.8018642153726 52.4444418917418, 16.8092173708737 52.4445783865206, 16.8090166453926 52.4486222635235, 16.8089943396195 52.4490715829854, 16.8016404370024 52.4489350661915))"
dzien_roboczy,X387Y565,1,"POLYGON((16.9547632849105 52.321262513583, 16.9545559878227 52.3257562268992, 16.9472218565765 52.3256289696796, 16.9473466866071 52.3229327544729, 16.9474298956773 52.321135276864, 16.9547632849105 52.321262513583))"
sobota,X384Y550,29,"POLYGON((16.9222702616736 52.3881548761888, 16.9296146359217 52.3882837890954, 16.9294042835528 52.3927773802171, 16.9220591644186 52.3926484465276, 16.9222702616736 52.3881548761888))"
niedziela,X384Y550,30,"POLYGON((16.9222702616736 52.3881548761888, 16.9296146359217 52.3882837890954, 16.9294042835528 52.3927773802171, 16.9220591644186 52.3926484465276, 16.9222702616736 52.3881548761888))"
dzien_roboczy,X384Y550,22,"POLYGON((16.9222702616736 52.3881548761888, 16.9296146359217 52.3882837890954, 16.9294042835528 52.3927773802171, 16.9220591644186 52.3926484465276, 16.9222702616736 52.3881548761888))"
sobota,X402Y545,1,"POLYGON((17.0606402337582 52.4174898818891, 17.0532904175853 52.4173690626621, 17.0533498072009 52.416020889063, 17.053488364703 52.412875149278, 17.0608374346691 52.4129959490241, 17.0606402337582 52.4174898818891))"
niedziela,X402Y545,1,"POLYGON((17.0606402337582 52.4174898818891, 17.0532904175853 52.4173690626621, 17.0533498072009 52.416020889063, 17.053488364703 52.412875149278, 17.0608374346691 52.4129959490241, 17.0606402337582 52.4174898818891))"
dzien_roboczy,X402Y545,1,"POLYGON((17.0606402337582 52.4174898818891, 17.0532904175853 52.4173690626621, 17.0533498072009 52.416020889063, 17.053488364703 52.412875149278, 17.0608374346691 52.4129959490241, 17.0606402337582 52.4174898818891))"
sobota,X379Y536,24,"POLYGON((16.8823209538868 52.4549050245933, 16.8825365697318 52.4504116160835, 16.8898911088093 52.4505431057282, 16.8896762405007 52.4550365354479, 16.8823209538868 52.4549050245933))"
niedziela,X379Y536,23,"POLYGON((16.8823209538868 52.4549050245933, 16.8825365697318 52.4504116160835, 16.8898911088093 52.4505431057282, 16.8896762405007 52.4550365354479, 16.8823209538868 52.4549050245933))"
dzien_roboczy,X379Y536,19,"POLYGON((16.8823209538868 52.4549050245933, 16.8825365697318 52.4504116160835, 16.8898911088093 52.4505431057282, 16.8896762405007 52.4550365354479, 16.8823209538868 52.4549050245933))"
sobota,X382Y540,33,"POLYGON((16.9125926056163 52.4374543292811, 16.9052401386978 52.4373242737904, 16.9054532868485 52.4328307856889, 16.912805006958 52.4329608202074, 16.9127837693446 52.4334101712966, 16.9125926056163 52.4374543292811))"
niedziela,X382Y540,31,"POLYGON((16.9125926056163 52.4374543292811, 16.9052401386978 52.4373242737904, 16.9054532868485 52.4328307856889, 16.912805006958 52.4329608202074, 16.9127837693446 52.4334101712966, 16.9125926056163 52.4374543292811))"
dzien_roboczy,X382Y540,30,"POLYGON((16.9125926056163 52.4374543292811, 16.9052401386978 52.4373242737904, 16.9054532868485 52.4328307856889, 16.912805006958 52.4329608202074, 16.9127837693446 52.4334101712966, 16.9125926056163 52.4374543292811))"
niedziela,X363Y533,1,"POLYGON((16.7639611584578 52.4662178397258, 16.7641889123157 52.4617247929723, 16.7715447599799 52.4618636616761, 16.7713177539205 52.4663567308304, 16.7646968153025 52.4662317494111, 16.7639611584578 52.4662178397258))"
sobota,X399Y560,25,"POLYGON((17.034238534838 52.3495956302885, 17.0344379308276 52.3451017161684, 17.0417756749043 52.3452235905598, 17.0415770221285 52.3497175243218, 17.034238534838 52.3495956302885))"
niedziela,X399Y560,26,"POLYGON((17.034238534838 52.3495956302885, 17.0344379308276 52.3451017161684, 17.0417756749043 52.3452235905598, 17.0415770221285 52.3497175243218, 17.034238534838 52.3495956302885))"
dzien_roboczy,X399Y560,22,"POLYGON((17.034238534838 52.3495956302885, 17.0344379308276 52.3451017161684, 17.0417756749043 52.3452235905598, 17.0415770221285 52.3497175243218, 17.034238534838 52.3495956302885))"
sobota,X377Y542,5,"POLYGON((16.8764790698649 52.4233192607089, 16.8762630486417 52.4278126723114, 16.8689123580453 52.4276803752869, 16.8691291255854 52.4231869850157, 16.8764790698649 52.4233192607089))"
niedziela,X377Y542,5,"POLYGON((16.8764790698649 52.4233192607089, 16.8762630486417 52.4278126723114, 16.8689123580453 52.4276803752869, 16.8691291255854 52.4231869850157, 16.8764790698649 52.4233192607089))"
dzien_roboczy,X377Y542,4,"POLYGON((16.8764790698649 52.4233192607089, 16.8762630486417 52.4278126723114, 16.8689123580453 52.4276803752869, 16.8691291255854 52.4231869850157, 16.8764790698649 52.4233192607089))"
sobota,X394Y541,4,"POLYGON((16.9938817129158 52.4298673109672, 17.0012333453326 52.4299918433725, 17.0010299608673 52.4344856023662, 16.9936775816064 52.4343610498756, 16.9937184121755 52.4334623024135, 16.9938817129158 52.4298673109672))"
niedziela,X394Y541,3,"POLYGON((16.9938817129158 52.4298673109672, 17.0012333453326 52.4299918433725, 17.0010299608673 52.4344856023662, 16.9936775816064 52.4343610498756, 16.9937184121755 52.4334623024135, 16.9938817129158 52.4298673109672))"
dzien_roboczy,X394Y541,6,"POLYGON((16.9938817129158 52.4298673109672, 17.0012333453326 52.4299918433725, 17.0010299608673 52.4344856023662, 16.9936775816064 52.4343610498756, 16.9937184121755 52.4334623024135, 16.9938817129158 52.4298673109672))"
sobota,X383Y528,1,"POLYGON((16.9176132395922 52.487012491141, 16.9174009137805 52.4915059726641, 16.9100394135309 52.4913761229251, 16.9102524885353 52.4868826623516, 16.9176132395922 52.487012491141))"
dzien_roboczy,X383Y528,2,"POLYGON((16.9176132395922 52.487012491141, 16.9174009137805 52.4915059726641, 16.9100394135309 52.4913761229251, 16.9102524885353 52.4868826623516, 16.9176132395922 52.487012491141))"
sobota,X375Y545,6,"POLYGON((16.862214094112 52.4140675027795, 16.8548657562917 52.4139343568438, 16.8550838438398 52.4094409972297, 16.8624314359723 52.4095741217001, 16.8623445061036 52.4113714746204, 16.862214094112 52.4140675027795))"
niedziela,X375Y545,3,"POLYGON((16.862214094112 52.4140675027795, 16.8548657562917 52.4139343568438, 16.8550838438398 52.4094409972297, 16.8624314359723 52.4095741217001, 16.8623445061036 52.4113714746204, 16.862214094112 52.4140675027795))"
dzien_roboczy,X375Y545,5,"POLYGON((16.862214094112 52.4140675027795, 16.8548657562917 52.4139343568438, 16.8550838438398 52.4094409972297, 16.8624314359723 52.4095741217001, 16.8623445061036 52.4113714746204, 16.862214094112 52.4140675027795))"
sobota,X379Y554,38,"POLYGON((16.8861933532919 52.3740230505173, 16.8864079484123 52.369529568965, 16.8937490654169 52.3696606775631, 16.8935352143015 52.3741541802482, 16.8876617209771 52.3740493129282, 16.8861933532919 52.3740230505173))"
niedziela,X379Y554,40,"POLYGON((16.8861933532919 52.3740230505173, 16.8864079484123 52.369529568965, 16.8937490654169 52.3696606775631, 16.8935352143015 52.3741541802482, 16.8876617209771 52.3740493129282, 16.8861933532919 52.3740230505173))"
dzien_roboczy,X379Y554,32,"POLYGON((16.8861933532919 52.3740230505173, 16.8864079484123 52.369529568965, 16.8937490654169 52.3696606775631, 16.8935352143015 52.3741541802482, 16.8876617209771 52.3740493129282, 16.8861933532919 52.3740230505173))"
sobota,X374Y546,7,"POLYGON((16.8550838438398 52.4094409972297, 16.8477363091887 52.4093074163989, 16.847955084727 52.4048140742439, 16.8553018739066 52.4049476335403, 16.8550838438398 52.4094409972297))"
niedziela,X374Y546,6,"POLYGON((16.8550838438398 52.4094409972297, 16.8477363091887 52.4093074163989, 16.847955084727 52.4048140742439, 16.8553018739066 52.4049476335403, 16.8550838438398 52.4094409972297))"
dzien_roboczy,X374Y546,7,"POLYGON((16.8550838438398 52.4094409972297, 16.8477363091887 52.4093074163989, 16.847955084727 52.4048140742439, 16.8553018739066 52.4049476335403, 16.8550838438398 52.4094409972297))"
sobota,X397Y548,1,"POLYGON((17.0244943132665 52.4033997032708, 17.0171469978184 52.4032766604293, 17.0173485162559 52.3987828336039, 17.0246950861783 52.3989058566089, 17.0246147833641 52.4007033957511, 17.0244943132665 52.4033997032708))"
niedziela,X397Y548,2,"POLYGON((17.0244943132665 52.4033997032708, 17.0171469978184 52.4032766604293, 17.0173485162559 52.3987828336039, 17.0246950861783 52.3989058566089, 17.0246147833641 52.4007033957511, 17.0244943132665 52.4033997032708))"
dzien_roboczy,X397Y548,1,"POLYGON((17.0244943132665 52.4033997032708, 17.0171469978184 52.4032766604293, 17.0173485162559 52.3987828336039, 17.0246950861783 52.3989058566089, 17.0246147833641 52.4007033957511, 17.0244943132665 52.4033997032708))"
sobota,X397Y551,2,"POLYGON((17.0250964732829 52.3899181513486, 17.0177513938236 52.3897951680046, 17.017952752991 52.3853013292307, 17.0223593473503 52.3853751620741, 17.0252970875127 52.3854242927503, 17.0250964732829 52.3899181513486))"
niedziela,X397Y551,2,"POLYGON((17.0250964732829 52.3899181513486, 17.0177513938236 52.3897951680046, 17.017952752991 52.3853013292307, 17.0223593473503 52.3853751620741, 17.0252970875127 52.3854242927503, 17.0250964732829 52.3899181513486))"
dzien_roboczy,X397Y551,3,"POLYGON((17.0250964732829 52.3899181513486, 17.0177513938236 52.3897951680046, 17.017952752991 52.3853013292307, 17.0223593473503 52.3853751620741, 17.0252970875127 52.3854242927503, 17.0250964732829 52.3899181513486))"
sobota,X373Y558,37,"POLYGON((16.8505758997016 52.350893650214, 16.850357814717 52.3553870413163, 16.8430192702362 52.3552532631384, 16.8432380983242 52.3507598935915, 16.8505758997016 52.350893650214))"
niedziela,X373Y558,14,"POLYGON((16.8505758997016 52.350893650214, 16.850357814717 52.3553870413163, 16.8430192702362 52.3552532631384, 16.8432380983242 52.3507598935915, 16.8505758997016 52.350893650214))"
dzien_roboczy,X373Y558,29,"POLYGON((16.8505758997016 52.350893650214, 16.850357814717 52.3553870413163, 16.8430192702362 52.3552532631384, 16.8432380983242 52.3507598935915, 16.8505758997016 52.350893650214))"
sobota,X375Y542,47,"POLYGON((16.8542111485571 52.4274144112344, 16.8543202858078 52.4251677380498, 16.8544294086705 52.4229210638463, 16.8617792384551 52.4230542527254, 16.8615617246183 52.4275476215918, 16.8542111485571 52.4274144112344))"
niedziela,X375Y542,35,"POLYGON((16.8542111485571 52.4274144112344, 16.8543202858078 52.4251677380498, 16.8544294086705 52.4229210638463, 16.8617792384551 52.4230542527254, 16.8615617246183 52.4275476215918, 16.8542111485571 52.4274144112344))"
dzien_roboczy,X375Y542,41,"POLYGON((16.8542111485571 52.4274144112344, 16.8543202858078 52.4251677380498, 16.8544294086705 52.4229210638463, 16.8617792384551 52.4230542527254, 16.8615617246183 52.4275476215918, 16.8542111485571 52.4274144112344))"
sobota,X391Y548,18,"POLYGON((16.9732702188667 52.3980351132644, 16.9806164671957 52.3981608740339, 16.9804522748958 52.4017558555868, 16.9804112214108 52.4026546005747, 16.9730642276689 52.4025288195279, 16.9732702188667 52.3980351132644))"
niedziela,X391Y548,22,"POLYGON((16.9732702188667 52.3980351132644, 16.9806164671957 52.3981608740339, 16.9804522748958 52.4017558555868, 16.9804112214108 52.4026546005747, 16.9730642276689 52.4025288195279, 16.9732702188667 52.3980351132644))"
dzien_roboczy,X391Y548,12,"POLYGON((16.9732702188667 52.3980351132644, 16.9806164671957 52.3981608740339, 16.9804522748958 52.4017558555868, 16.9804112214108 52.4026546005747, 16.9730642276689 52.4025288195279, 16.9732702188667 52.3980351132644))"
sobota,X384Y530,1,"POLYGON((16.918037723086 52.4780255159814, 16.92539703236 52.478154845348, 16.9251855674459 52.482648355814, 16.9237135513546 52.4826225223764, 16.9178255093542 52.4825190055801, 16.918037723086 52.4780255159814))"
niedziela,X384Y530,1,"POLYGON((16.918037723086 52.4780255159814, 16.92539703236 52.478154845348, 16.9251855674459 52.482648355814, 16.9237135513546 52.4826225223764, 16.9178255093542 52.4825190055801, 16.918037723086 52.4780255159814))"
dzien_roboczy,X384Y530,1,"POLYGON((16.918037723086 52.4780255159814, 16.92539703236 52.478154845348, 16.9251855674459 52.482648355814, 16.9237135513546 52.4826225223764, 16.9178255093542 52.4825190055801, 16.918037723086 52.4780255159814))"
sobota,X401Y550,3,"POLYGON((17.0469335965355 52.3947782779723, 17.0471320281291 52.3902843643079, 17.054477317914 52.3904055229118, 17.0544377848047 52.3913043098687, 17.0542796315278 52.394899456111, 17.0469335965355 52.3947782779723))"
niedziela,X401Y550,3,"POLYGON((17.0469335965355 52.3947782779723, 17.0471320281291 52.3902843643079, 17.054477317914 52.3904055229118, 17.0544377848047 52.3913043098687, 17.0542796315278 52.394899456111, 17.0469335965355 52.3947782779723))"
dzien_roboczy,X401Y550,3,"POLYGON((17.0469335965355 52.3947782779723, 17.0471320281291 52.3902843643079, 17.054477317914 52.3904055229118, 17.0544377848047 52.3913043098687, 17.0542796315278 52.394899456111, 17.0469335965355 52.3947782779723))"
sobota,X389Y567,4,"POLYGON((16.9696359856706 52.3170218639125, 16.9623032293941 52.3168955575465, 16.962509675764 52.3124018157743, 16.969841690379 52.3125281017942, 16.9696977027668 52.3156737356981, 16.9696359856706 52.3170218639125))"
niedziela,X389Y567,3,"POLYGON((16.9696359856706 52.3170218639125, 16.9623032293941 52.3168955575465, 16.962509675764 52.3124018157743, 16.969841690379 52.3125281017942, 16.9696977027668 52.3156737356981, 16.9696359856706 52.3170218639125))"
dzien_roboczy,X389Y567,3,"POLYGON((16.9696359856706 52.3170218639125, 16.9623032293941 52.3168955575465, 16.962509675764 52.3124018157743, 16.969841690379 52.3125281017942, 16.9696977027668 52.3156737356981, 16.9696359856706 52.3170218639125))"
sobota,X399Y559,29,"POLYGON((17.0340390863351 52.3540895404343, 17.034238534838 52.3495956302885, 17.0415770221285 52.3497175243218, 17.0413783170346 52.3542114541134, 17.0340390863351 52.3540895404343))"
niedziela,X399Y559,29,"POLYGON((17.0340390863351 52.3540895404343, 17.034238534838 52.3495956302885, 17.0415770221285 52.3497175243218, 17.0413783170346 52.3542114541134, 17.0340390863351 52.3540895404343))"
dzien_roboczy,X399Y559,25,"POLYGON((17.0340390863351 52.3540895404343, 17.034238534838 52.3495956302885, 17.0415770221285 52.3497175243218, 17.0413783170346 52.3542114541134, 17.0340390863351 52.3540895404343))"
sobota,X398Y552,1,"POLYGON((17.0254976488858 52.3809304301732, 17.0328412915041 52.3810529178453, 17.0326414748913 52.3855468001694, 17.0275003981852 52.3854610928669, 17.0252970875127 52.3854242927503, 17.0254976488858 52.3809304301732))"
niedziela,X398Y552,1,"POLYGON((17.0254976488858 52.3809304301732, 17.0328412915041 52.3810529178453, 17.0326414748913 52.3855468001694, 17.0275003981852 52.3854610928669, 17.0252970875127 52.3854242927503, 17.0254976488858 52.3809304301732))"
dzien_roboczy,X398Y552,1,"POLYGON((17.0254976488858 52.3809304301732, 17.0328412915041 52.3810529178453, 17.0326414748913 52.3855468001694, 17.0275003981852 52.3854610928669, 17.0252970875127 52.3854242927503, 17.0254976488858 52.3809304301732))"
sobota,X397Y547,29,"POLYGON((17.0242934874236 52.4078935459538, 17.0169454262536 52.4077704832717, 17.0171469978184 52.4032766604293, 17.0244943132665 52.4033997032708, 17.0242934874236 52.4078935459538))"
niedziela,X397Y547,32,"POLYGON((17.0242934874236 52.4078935459538, 17.0169454262536 52.4077704832717, 17.0171469978184 52.4032766604293, 17.0244943132665 52.4033997032708, 17.0242934874236 52.4078935459538))"
dzien_roboczy,X397Y547,26,"POLYGON((17.0242934874236 52.4078935459538, 17.0169454262536 52.4077704832717, 17.0171469978184 52.4032766604293, 17.0244943132665 52.4033997032708, 17.0242934874236 52.4078935459538))"
sobota,X379Y558,18,"POLYGON((16.8872657639106 52.3515556021852, 16.8946039068501 52.3516866262944, 16.8943902809066 52.3561801451906, 16.8936563897552 52.3561670611664, 16.8870513947438 52.3560490999656, 16.8872657639106 52.3515556021852))"
niedziela,X379Y558,12,"POLYGON((16.8872657639106 52.3515556021852, 16.8946039068501 52.3516866262944, 16.8943902809066 52.3561801451906, 16.8936563897552 52.3561670611664, 16.8870513947438 52.3560490999656, 16.8872657639106 52.3515556021852))"
dzien_roboczy,X379Y558,15,"POLYGON((16.8872657639106 52.3515556021852, 16.8946039068501 52.3516866262944, 16.8943902809066 52.3561801451906, 16.8936563897552 52.3561670611664, 16.8870513947438 52.3560490999656, 16.8872657639106 52.3515556021852))"
sobota,X380Y559,10,"POLYGON((16.9019421060333 52.3518171949565, 16.8946039068501 52.3516866262944, 16.8947747671086 52.3480918082596, 16.89481747655 52.3471931033456, 16.9021549326855 52.3473236509694, 16.9019421060333 52.3518171949565))"
niedziela,X380Y559,8,"POLYGON((16.9019421060333 52.3518171949565, 16.8946039068501 52.3516866262944, 16.8947747671086 52.3480918082596, 16.89481747655 52.3471931033456, 16.9021549326855 52.3473236509694, 16.9019421060333 52.3518171949565))"
dzien_roboczy,X380Y559,7,"POLYGON((16.9019421060333 52.3518171949565, 16.8946039068501 52.3516866262944, 16.8947747671086 52.3480918082596, 16.89481747655 52.3471931033456, 16.9021549326855 52.3473236509694, 16.9019421060333 52.3518171949565))"
sobota,X395Y550,7,"POLYGON((17.0028584918653 52.3940416277392, 17.0030613943152 52.3895478328254, 17.0104063674357 52.3896717284943, 17.010204210082 52.3941655433835, 17.0043276312363 52.3940664473663, 17.0028584918653 52.3940416277392))"
niedziela,X395Y550,7,"POLYGON((17.0028584918653 52.3940416277392, 17.0030613943152 52.3895478328254, 17.0104063674357 52.3896717284943, 17.010204210082 52.3941655433835, 17.0043276312363 52.3940664473663, 17.0028584918653 52.3940416277392))"
dzien_roboczy,X395Y550,4,"POLYGON((17.0028584918653 52.3940416277392, 17.0030613943152 52.3895478328254, 17.0104063674357 52.3896717284943, 17.010204210082 52.3941655433835, 17.0043276312363 52.3940664473663, 17.0028584918653 52.3940416277392))"
sobota,X371Y542,1,"POLYGON((16.8321597665318 52.4270120402698, 16.8248094218974 52.4268770033449, 16.8250306669145 52.4223837426047, 16.8272355403307 52.4224242950884, 16.8323802653535 52.4225187577574, 16.8321597665318 52.4270120402698))"
niedziela,X371Y542,1,"POLYGON((16.8321597665318 52.4270120402698, 16.8248094218974 52.4268770033449, 16.8250306669145 52.4223837426047, 16.8272355403307 52.4224242950884, 16.8323802653535 52.4225187577574, 16.8321597665318 52.4270120402698))"
dzien_roboczy,X371Y542,2,"POLYGON((16.8321597665318 52.4270120402698, 16.8248094218974 52.4268770033449, 16.8250306669145 52.4223837426047, 16.8272355403307 52.4224242950884, 16.8323802653535 52.4225187577574, 16.8321597665318 52.4270120402698))"
sobota,X377Y555,6,"POLYGON((16.8717690939373 52.3683672962789, 16.8719419103144 52.3647725414479, 16.8792821703176 52.3649045402272, 16.8790668879258 52.3693980046347, 16.8717258841529 52.3692659845801, 16.8717690939373 52.3683672962789))"
niedziela,X377Y555,8,"POLYGON((16.8717690939373 52.3683672962789, 16.8719419103144 52.3647725414479, 16.8792821703176 52.3649045402272, 16.8790668879258 52.3693980046347, 16.8717258841529 52.3692659845801, 16.8717690939373 52.3683672962789))"
dzien_roboczy,X377Y555,6,"POLYGON((16.8717690939373 52.3683672962789, 16.8719419103144 52.3647725414479, 16.8792821703176 52.3649045402272, 16.8790668879258 52.3693980046347, 16.8717258841529 52.3692659845801, 16.8717690939373 52.3683672962789))"
sobota,X388Y541,116,"POLYGON((16.9569164969542 52.4337314344003, 16.9495644437305 52.433604140755, 16.949773055705 52.4291105239035, 16.9571243621991 52.4292377970221, 16.9569996496308 52.431933979931, 16.9569164969542 52.4337314344003))"
niedziela,X388Y541,101,"POLYGON((16.9569164969542 52.4337314344003, 16.9495644437305 52.433604140755, 16.949773055705 52.4291105239035, 16.9571243621991 52.4292377970221, 16.9569996496308 52.431933979931, 16.9569164969542 52.4337314344003))"
dzien_roboczy,X388Y541,109,"POLYGON((16.9569164969542 52.4337314344003, 16.9495644437305 52.433604140755, 16.949773055705 52.4291105239035, 16.9571243621991 52.4292377970221, 16.9569996496308 52.431933979931, 16.9569164969542 52.4337314344003))"
sobota,X364Y531,1,"POLYGON((16.7782217136511 52.4754813353116, 16.7708635620476 52.4753428567632, 16.7710906879501 52.4708497958595, 16.7784480913401 52.4709882520716, 16.7782443541087 52.4750320271731, 16.7782217136511 52.4754813353116))"
niedziela,X364Y531,1,"POLYGON((16.7782217136511 52.4754813353116, 16.7708635620476 52.4753428567632, 16.7710906879501 52.4708497958595, 16.7784480913401 52.4709882520716, 16.7782443541087 52.4750320271731, 16.7782217136511 52.4754813353116))"
